trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2023-06-15,1.024339165,0,0,3,0.004518468589,-0.05974507702,0,159869.SZ;159941.SZ;159996.SZ
2023-06-16,1.036471804,0,0,3,0.01184435795,-0.04860836115,0,159869.SZ;159941.SZ;159996.SZ
2023-06-19,1.039589646,0,0,3,0.003008129403,-0.04574645199,0,159869.SZ;159941.SZ;159996.SZ
2023-06-20,1.052738746,0,0,3,0.01264835649,-0.03367671293,0,159869.SZ;159941.SZ;159996.SZ
2023-06-21,1.020660346,0,0,3,-0.03047137808,-0.06312191516,0,159869.SZ;159941.SZ;159996.SZ
2023-06-26,0.9950981168,0,0,3,-0.02504479483,-0.08658583458,0,159869.SZ;159941.SZ;159996.SZ
2023-06-27,0.996787158,0,0,3,0.001697361462,-0.08503544057,0.3063692144,159941.SZ;159996.SZ;515880.SH
2023-06-28,0.9949771278,0,0,3,-0.001815864304,-0.08669689206,0,159941.SZ;159996.SZ;515880.SH
2023-06-29,1.009273796,0,0,3,0.0143688413,-0.07357378464,0,159941.SZ;159996.SZ;515880.SH
2023-06-30,1.015593033,0,0,3,0.006261172329,-0.06777327046,0,159941.SZ;159996.SZ;515880.SH
2023-07-03,1.021682117,0,0,3,0.005995594061,-0.06218401741,0,159941.SZ;159996.SZ;515880.SH
2023-07-04,1.020110452,0,0,3,-0.001538310738,-0.06362666981,0,159941.SZ;159996.SZ;515880.SH
2023-07-05,1.011125035,0,0,3,-0.008808278453,-0.07187450684,0,159941.SZ;159996.SZ;515880.SH
2023-07-06,1.01190655,0,0,3,0.0007729157596,-0.07115714402,0,159941.SZ;159996.SZ;515880.SH
2023-07-07,1.006457682,0,0,3,-0.005384754267,-0.07615873455,0,159941.SZ;159996.SZ;515880.SH
2023-07-10,0.995624164,0,0,3,-0.01076400724,-0.08610296862,0,159941.SZ;159996.SZ;515880.SH
2023-07-11,1.01177473,0,0,3,0.01622154904,-0.07127814311,0.225853116,159941.SZ;515880.SH;516520.SH
2023-07-12,0.9919138964,0,0,3,-0.01962969944,-0.08950867402,0,159941.SZ;515880.SH;516520.SH
2023-07-13,1.01161093,0,0,3,0.01985760382,-0.07142849799,0,159941.SZ;515880.SH;516520.SH
2023-07-14,1.015482209,0,0,3,0.003826846009,-0.06787499784,0.3056632972,159941.SZ;516020.SH;516520.SH
2023-07-17,1.013992298,0,0,3,-0.001467194957,-0.06924260694,0,159941.SZ;516020.SH;516520.SH
2023-07-18,1.022581431,0,0,3,0.008470609077,-0.06135852492,0,159941.SZ;516020.SH;516520.SH
2023-07-19,1.02747563,0,0,3,0.004786122174,-0.05686607214,0,159941.SZ;516020.SH;516520.SH
2023-07-20,1.016365392,0,0,3,-0.01081314065,-0.06706431196,0,159941.SZ;516020.SH;516520.SH
2023-07-21,1.008895525,0,0,3,-0.007349587983,-0.07392100488,0.2143232198,159941.SZ;513650.SH;516020.SH
2023-07-24,1.005642431,0,0,3,-0.003224411152,-0.07690706432,0,159941.SZ;513650.SH;516020.SH
2023-07-25,1.01162304,0,0,3,0.005947052774,-0.07141738192,0,159941.SZ;513650.SH;516020.SH
2023-07-26,1.015849839,0,0,3,0.004178235383,-0.06753754517,0,159941.SZ;513650.SH;516020.SH
2023-07-27,1.018204306,0,0,3,0.002317731072,-0.06537634796,0,159941.SZ;513650.SH;516020.SH
2023-07-28,1.01952565,0,0,3,0.001297720529,-0.06416346766,0,159941.SZ;513650.SH;516020.SH
2023-07-31,1.027521965,0,0,3,0.007843171748,-0.05682354101,0,159941.SZ;513650.SH;516020.SH
2023-08-01,1.030018905,0,0,3,0.002430059953,-0.05453156567,0,159941.SZ;513650.SH;516020.SH
2023-08-02,1.019953381,0,0,3,-0.009772174254,-0.06377084796,0,159941.SZ;513650.SH;516020.SH
2023-08-03,1.010231351,0,0,3,-0.009531837012,-0.07269483164,0,159941.SZ;513650.SH;516020.SH
